"date";"portal";"title";"position";"link";"fontSize";"Nazwisko"
2015-05-03;http://wyborcza.pl/0,0.html?piano_d=1;Uniki Andrzeja Dudy;3;http://wyborcza.pl/1,143644,17832078,Uniki_Andrzeja_Dudy.html;19;duda
2015-05-03;http://natemat.pl/;Andrzej Duda prowadzi kampanię wyborczą w kościele. A jego sztab sam chwali się tym w internecie;3;http://natemat.pl/141315,andrzej-duda-prowadzi-kampanie-wyborcza-w-kosciele-a-jego-sztab-sam-chwali-sie-tym-w-internecie;24;duda
2015-05-03;http://natemat.pl/;Andrzej Saramonowicz;3;http://andrzejsaramonowicz.natemat.pl/;24;duda
2015-05-03;http://www.gazeta.pl;Duda przemówił z ambony. Czarnecki wprost: Spora część duchowieństwa popiera PiS i Andrzeja;3;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17852344,Duda_przemowil_z_ambony__Czarnecki_wprost__Spora_czesc.html;20;duda
2015-05-03;http://www.wprost.pl/;Duda chce zmian w konstytucji. M.in. obowiązkowych referendów;3;http://www.wprost.pl/ar/505093/Duda-chce-zmian-w-konstytucji-Min-obowiazkowych-referendow-oraz-ochrony-lasow/;28;duda
2015-05-03;http://natemat.pl/;Jeśli Duda przegra, Kaczyński uruchomi gilotynę. W PiS boją się rozliczeń;3;http://natemat.pl/141369,jesli-duda-przegra-kaczynski-uruchomi-gilotyne-newsweek-w-pis-boja-sie-rozliczen;24;duda
2015-05-03;http://www.tvn24.pl/;Andrzej Duda chce nowej konstytucji.  Na miarÄ Konstytucji 3 maja;3;http://www.tvn24.pl/andrzej-duda-chce-nowej-konstytucji,538937,s.html;38;duda
2015-05-03;http://www.newsweek.pl/;Słaby wynik Dudy? W PiS polecą głowy [WIDEO];3;http://polska.newsweek.pl/wybory-prezydenckie-andrzej-duda-kto-winny-slabego-wyniku,artykuly,362425,1.html;21;duda
2015-05-03;http://natemat.pl/;Duda o nowej konstytucji: referendum pod każdym wnioskiem popartym przez milion Polaków;3;http://natemat.pl/141399,duda-o-nowej-konstytucji-obowiazkowe-referendum-pod-kazdym-wnioskiem-popartym-przez-milion-polakow;24;duda
2015-05-03;http://www.wprost.pl/;Duda: Musimy odbudować przemysł;2;http://www.wprost.pl/ar/505049/Duda-Musimy-odbudowac-przemysl/;12;duda
2015-05-03;http://www.gazeta.pl;Radom: Duda poszedł pod pomnik Kaczyńskich i...  Wstyd! Widać, jaki ta władza ma stosunek do Polski;2;http://wiadomosci.gazeta.pl/wiadomosci/1,138764,17847408,Przed_pomnikiem_bylo_morze_tulipanow__sa_chwasty.html;20;duda
2015-05-03;http://www.dziennik.pl;Duda chce pomagać, nawet w niedozwolony sposób;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/489371,andrzej-duda-chce-pomagac-za-wszelka-cene-nawet-w-niedozwolony-sposob.html;22;duda
2015-05-03;http://natemat.pl/;Andrzej Duda prowadzi kampanię wyborczą w kościele. A jego sztab sam chwali się tym w internecie;2;http://natemat.pl/141315,andrzej-duda-prowadzi-kampanie-wyborcza-w-kosciele-a-jego-sztab-sam-chwali-sie-tym-w-internecie;24;duda
2015-05-03;http://natemat.pl/;Andrzej Saramonowicz;2;http://andrzejsaramonowicz.natemat.pl/;24;duda
2015-05-03;http://www.wprost.pl/;Duda przemówił z kościelnej ambony. Czarnecki: Popiera go spora część duchowieństwa;2;http://www.wprost.pl/ar/505088/Duda-przemowil-z-koscielnej-ambony-Czarnecki-Popiera-go-spora-czesc-duchowienstwa/;12;duda
2015-05-03;http://www.onet.pl/;Newsweek: Słaby wynik Dudy? Polecą głowy;2;http://polska.newsweek.pl/wybory-prezydenckie-andrzej-duda-kto-winny-slabego-wyniku,artykuly,362425,1.html;12;duda
2015-05-03;http://www.wprost.pl/;Duda chce zmian w konstytucji. M.in. obowiązkowych referendów oraz ochrony lasów;2;http://www.wprost.pl/ar/505093/Duda-chce-zmian-w-konstytucji-Min-obowiazkowych-referendow-oraz-ochrony-lasow/;12;duda
2015-05-03;http://www.onet.pl/;Rewolucja w polskiej polityce? Propozycja A. Dudy;2;http://wiadomosci.onet.pl/kraj/andrzej-duda-w-zakopanem-potrzeba-nowej-konstytucji/x1fqkp;12;duda
2015-05-03;http://www.tvn24.pl/;Andrzej Duda chce nowej konstytucji.  Na miarÄ Konstytucji 3 maja;2;http://www.tvn24.pl/wiadomosci-z-kraju,3/andrzej-duda-chce-nowej-konstytucji-na-miare-konstytucji-3-maja,538937.html;14;duda
2015-05-03;http://www.tvn24.pl/;Andrzej Duda chce nowej konstytucji.  Na miarÄ Konstytucji 3 maja;2;http://www.tvn24.pl/andrzej-duda-chce-nowej-konstytucji-na-miare-konstytucji-3-maja,538937,s.html;14;duda
2015-05-03;http://natemat.pl/;Jeśli Duda przegra, Kaczyński uruchomi gilotynę. W PiS boją się rozliczeń;2;http://natemat.pl/141369,jesli-duda-przegra-kaczynski-uruchomi-gilotyne-newsweek-w-pis-boja-sie-rozliczen;24;duda
2015-05-03;http://www.newsweek.pl/;Andrzej Duda chce dla Polski nowej konstytucji;2;http://polska.newsweek.pl/prezydent-2015-andrzej-duda-chce-dla-polski-nowej-konstytucji,artykuly,362449,1.html;21;duda
2015-05-03;http://natemat.pl/;Andrzej Duda prowadzi kampanię wyborczą w kościele. A jego sztab sam chwali się tym w internecie;1;http://natemat.pl/141315,andrzej-duda-prowadzi-kampanie-wyborcza-w-kosciele-a-jego-sztab-sam-chwali-sie-tym-w-internecie;24;duda
2015-05-03;http://natemat.pl/;Andrzej Saramonowicz;1;http://andrzejsaramonowicz.natemat.pl/;24;duda
2015-05-03;http://www.tvn24.pl/;Andrzej Duda chce nowej konstytucji.  Na miarÄ Konstytucji 3 maja;1;http://www.tvn24.pl/andrzej-duda-chce-nowej-konstytucji,538937,s.html;14;duda
2015-05-03;http://www.gazeta.pl;Duda przemówił z ambony.  Wielu księży popiera PiS;1;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17852344,Duda_przemowil_z_ambony__Czarnecki_wprost__Spora_czesc.html;14;duda
2015-05-03;http://natemat.pl/;Jeśli Duda przegra, Kaczyński uruchomi gilotynę. W PiS boją się rozliczeń;1;http://natemat.pl/141369,jesli-duda-przegra-kaczynski-uruchomi-gilotyne-newsweek-w-pis-boja-sie-rozliczen;24;duda
2015-05-03;http://www.tvp.info/;16:36                                                 20 tys. zł wolne od podatku? Magdalena Ogórek gościem TVP1;3;http://www.tvp.info/19910366/20-tys-zl-wolne-od-podatku-magdalena-ogorek-gosciem-tvp1;18;ogorek
2015-05-03;http://www.onet.pl/;Magdalena Ogórek: to jest dla mnie zatrważające;2;http://wiadomosci.onet.pl/rzeszow/magdalena-ogorek-chce-podwyzszyc-do-20-tys-zl-kwote-wolna-od-podatku/9zhx53;12;ogorek
2015-05-03;http://www.tvp.info/;20 tys. zł wolne od podatku? Magdalena Ogórek gościem TVP1;2;http://www.tvp.info.pl/19910366/20-tys-zl-wolne-od-podatku-magdalena-ogorek-gosciem-tvp1;18;ogorek
2015-05-03;http://www.tvn24.pl/;Kukiz i Korwin-Mikke przekonujÄ, dlaczego kobiety powinny na nich gÅosowaÄ;3;http://www.tvn24.pl/dlaczego-panie-powinny-na-glosowac-na-kukiza-i-korwin-mikkego,538752,s.html;38;korwin
2015-05-03;http://natemat.pl/;Prawica wyciąga  haka  na Korwin-Mikkego. Jest zdjęcie z jego kolacji z prorosyjskimi politykami;3;http://natemat.pl/141355,prawica-wyciaga-korwin-mikkemu-wizyte-w-damaszku-byl-na-kolacji-z-liderem-prorosyjskiej-zmiany;24;korwin
2015-05-03;http://www.gazeta.pl;Sondaż TNS dla  Wiadomości  TVP: PO z 34 procentami, Korwin w Sejmie. Przystawki PiS-u też;3;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17852147,Sondaz_TNS_dla__Wiadomosci__TVP__PO_z_34_procentami_.html;20;korwin
2015-05-03;http://www.newsweek.pl/;PO przed PiS. KORWiN w Sejmie. PSL poza;3;http://polska.newsweek.pl/sondaz-poparcia-dla-partii-po-ma-przewage-nad-pis-wyniki-tns,artykuly,362434,1.html;21;korwin
2015-05-03;http://natemat.pl/;Starsza Ogórek, JKM z „osiemdziesiątką” na karku – sprawdzamy komu dodaje lat popularna aplikacja;3;http://natemat.pl/141375,mlodszy-prezydent-komorowski-starsza-ogorek-i-jkm-z-osiemdziesiatka-na-karku-sprawdzamy-komu-dodaje-lat;24;korwin
2015-05-03;http://natemat.pl/;Janusz Palikot ma nowy projekt konstytucji. Chce, by leniwi wyborcy tracili swoich posłów;3;http://natemat.pl/141367,janusz-palikot-ma-nowy-projekt-konstytucji-chce-by-leniwi-wyborcy-tracili-swoich-poslow;24;korwin
2015-05-03;http://natemat.pl/;Przemysław Wipler:Petru nie da wyborcom tego, co może dać Kukiz i Korwin;3;http://natemat.pl/141413,wipler-petru-nie-da-wyborcom-tego-co-moze-dac-kukiz-i-korwin;24;korwin
2015-05-03;http://www.tvn24.pl/;Kukiz i Korwin-Mikke przekonujÄ, dlaczego kobiety powinny na nich gÅosowaÄ;2;http://www.tvn24.pl/kukiz-i-korwin-mikke-przekonuja-dlaczego-kobiety-powinny-na-nich-glosowac,538752,s.html;14;korwin
2015-05-03;http://wyborcza.pl/0,0.html?piano_d=1;TNS Polska dla  Wiadomości : Platforma prowadzi, KORWiN wypycha z Sejmu PSL;2;http://wyborcza.pl/1,75478,17852117,TNS_Polska_dla__Wiadomosci___Platforma_prowadzi__KORWiN.html;20;korwin
2015-05-03;http://www.wprost.pl/;Nowy sondaż. Platforma traci, do Sejmu wchodzi KORWiN;2;http://www.wprost.pl/ar/505087/Nowy-sondaz-Platforma-traci-do-Sejmu-wchodzi-KORWiN/;12;korwin
2015-05-03;http://www.gazeta.pl;Sondaż partyjny dla  Wiadomości : Tracą - PO i PiS z przystawkami. Sejm dla KORWiN-a, ale nie dla ludowców;2;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17852147,Sondaz_TNS_dla__Wiadomosci__TVP__PO_z_34_procentami_.html;20;korwin
2015-05-03;http://www.wp.pl;5 min.Korwin-Mikke chce uchwalić nową konstytucję RP;2;http://wiadomosci.wp.pl/kat,1342,title,Korwin-Mikke-proponuje-uchwalenie-nowej-konstytucji-RP,wid,17505751,wiadomosc.html;14;korwin
2015-05-03;http://natemat.pl/;Prawica wyciąga  haka  na Korwin-Mikkego. Jest zdjęcie z jego kolacji z prorosyjskimi politykami;2;http://natemat.pl/141355,prawica-wyciaga-korwin-mikkemu-wizyte-w-damaszku-byl-na-kolacji-z-liderem-prorosyjskiej-zmiany;24;korwin
2015-05-03;http://www.dziennik.pl;Korwin-Mikke napisał konstytucję. Komu zabierze prawo głosu?;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/489394,korwin-mikke-napisal-nowa-konstytucje-komu-chce-zabrac-prawo-glosu.html;22;korwin
2015-05-03;http://natemat.pl/;Starsza Ogórek, JKM z „osiemdziesiątką” na karku – komu dodaje lat popularna aplikacja?;2;http://natemat.pl/141375,mlodszy-prezydent-komorowski-starsza-ogorek-i-jkm-z-osiemdziesiatka-na-karku-sprawdzamy-komu-dodaje-lat;24;korwin
2015-05-03;http://www.wprost.pl/;Korwin-Mikke chce odebrać prawo głosu pobierającym zasiłki;2;http://www.wprost.pl/ar/505102/Korwin-Mikke-chce-odebrac-prawo-glosu-pobierajacym-zasilki/;12;korwin
2015-05-03;http://www.newsweek.pl/;PO przed PiS. KORWiN w Sejmie. PSL poza;2;http://polska.newsweek.pl/sondaz-poparcia-dla-partii-po-ma-przewage-nad-pis-wyniki-tns,artykuly,362434,1.html;21;korwin
2015-05-03;http://www.tvn24.pl/;Kukiz i Korwin-Mikke przekonujÄ, dlaczego kobiety powinny na nich gÅosowaÄ;1;http://www.tvn24.pl/dlaczego-panie-powinny-na-glosowac-na-kukiza-i-korwin-mikkego,538752,s.html;14;korwin
2015-05-03;http://natemat.pl/;Pięć spotów Korwin-Mikkego. Ostrzeżenie przed III wojną światową i pracą do 75. roku życia;1;http://natemat.pl/141297,piec-spotow-korwin-mikkego-ostrzezenie-przed-iii-wojna-swiatowa-i-praca-do-75-roku-zycia;24;korwin
2015-05-03;http://natemat.pl/;Korwin zmasakrował Microsoft. Sztuczna inteligencja koncernu poddała się po wgraniu zdjęcia JKM;1;http://aszdziennik.pl/114777,korwin-zmasakrowal-microsoft-sztuczna-inteligencja-koncernu-poddala-sie-po-wgraniu-zdjecia-jkm;24;korwin
2015-05-03;http://natemat.pl/;Prawica wyciąga  haka  na Korwin-Mikkego. Jest zdjęcie z jego kolacji z prorosyjskimi politykami;1;http://natemat.pl/141355,prawica-wyciaga-korwin-mikkemu-wizyte-w-damaszku-byl-na-kolacji-z-liderem-prorosyjskiej-zmiany;24;korwin
2015-05-03;http://www.gazeta.pl;Sondaż TNS dla  Wiadomości  TVP: PO z 34 proc., w Sejmie prawica, SLD i... Korwin-Mikke;1;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17852147,Sondaz_TNS_dla__Wiadomosci__TVP__PO_z_34_procentami_.html;14;korwin
2015-05-03;http://natemat.pl/;Starsza Ogórek, JKM z „osiemdziesiątką” na karku – komu dodaje lat popularna aplikacja?;1;http://natemat.pl/141375,mlodszy-prezydent-komorowski-starsza-ogorek-i-jkm-z-osiemdziesiatka-na-karku-sprawdzamy-komu-dodaje-lat;24;korwin
2015-05-03;http://www.newsweek.pl/;Komorowski wciąż traci, Kukiz na fali. Co wynika z sondaży?;4;http://polska.newsweek.pl/poparcie-dla-kandydatow-co-wynika-z-sondazy-prezydenckich-,artykuly,362398,1.html;21;kukiz
2015-05-03;http://www.wp.pl;Kukiz, Duda czy Komorowski. Jaką podjąć decyzję?;3;http://www.biztok.pl/gospodarka/zus-podatki-i-euro-czyli-gospodarka-oczami-kandydatow-na-prezydenta_s21095;21;kukiz
2015-05-03;http://www.tvn24.pl/;Kukiz i Korwin-Mikke przekonujÄ, dlaczego kobiety powinny na nich gÅosowaÄ;3;http://www.tvn24.pl/dlaczego-panie-powinny-na-glosowac-na-kukiza-i-korwin-mikkego,538752,s.html;38;kukiz
2015-05-03;http://wyborcza.pl/0,0.html?piano_d=1;Piłsudski? To taki gość, który poparł Kukiza;3;http://wyborcza.pl/1,143644,17848044,Kukiza_poparl_Pilsudski.html;19;kukiz
2015-05-03;http://natemat.pl/;Przemysław Wipler:Petru nie da wyborcom tego, co może dać Kukiz i Korwin;3;http://natemat.pl/141413,wipler-petru-nie-da-wyborcom-tego-co-moze-dac-kukiz-i-korwin;24;kukiz
2015-05-03;http://www.wp.pl;ważneKomu odda poparcie w II turze? Paweł Kukiz zabrał głos;2;http://wiadomosci.wp.pl/kat,1342,title,Komu-odda-glosy-w-II-turze-wyborow-prezydenckich-Pawel-Kukiz-zabral-glos,wid,17504531,wiadomosc.html;14;kukiz
2015-05-03;http://www.wprost.pl/;Kogo poprze Kukiz w II turze? Przeprowadzi  namiastkę referendum;2;http://www.wprost.pl/ar/505055/Kogo-poprze-Kukiz-w-II-turze-Przeprowadzi-namiastke-referendum/;12;kukiz
2015-05-03;http://www.onet.pl/;Komorowski wciąż traci, Kukiz na fali. Co wynika z sondaży prezydenckich?;2;http://polska.newsweek.pl/poparcie-dla-kandydatow-co-wynika-z-sondazy-prezydenckich-,artykuly,362398,1.html;12;kukiz
2015-05-03;http://www.onet.pl/;Kukiz odda głosy w II turze? Byłbym złodziejem;2;http://wiadomosci.onet.pl/opole/kukiz-jestem-tylko-spoiwem-dla-ludzi-ktorzy-chca-zmian/2wfs8b;12;kukiz
2015-05-03;http://www.tvn24.pl/;Kukiz i Korwin-Mikke przekonujÄ, dlaczego kobiety powinny na nich gÅosowaÄ;2;http://www.tvn24.pl/kukiz-i-korwin-mikke-przekonuja-dlaczego-kobiety-powinny-na-nich-glosowac,538752,s.html;14;kukiz
2015-05-03;http://natemat.pl/;Kogo Kukiz poprze w drugiej turze? Jego wyborcy zdecydują... w głosowaniu na Facebooku;2;http://natemat.pl/141317,wyborcy-kukiza-w-internetowym-glosowaniu-zdecyduja-komu-przekazac-poparcie-przed-druga-tura-namiastka-referendum;24;kukiz
2015-05-03;http://www.onet.pl/;Zaremba: Kukiz zabiegał o spotkanie z Kaczyńskim;2;http://wiadomosci.onet.pl/kraj/piotr-zaremba-pawel-kukiz-zabiegal-o-spotkanie-z-kaczynskim/3jjcsw;12;kukiz
2015-05-03;http://www.onet.pl/;Czarnecki: Kukiz nie jest polityczną dziewicą;2;http://wiadomosci.onet.pl/czarnecki-kukiz-nie-jest-polityczna-dziewica/fz7qb8;12;kukiz
2015-05-03;http://www.onet.pl/;Zyskuje Paweł Kukiz, traci Bronisław Komorowski. Dlaczego?;2;http://wiadomosci.onet.pl/kraj/sondaz-dlaczego-zyskuje-kukiz-a-traci-komorowski/87e6p6;12;kukiz
2015-05-03;http://www.tvn24.pl/;Kukiz i Korwin-Mikke przekonujÄ, dlaczego kobiety powinny na nich gÅosowaÄ;1;http://www.tvn24.pl/dlaczego-panie-powinny-na-glosowac-na-kukiza-i-korwin-mikkego,538752,s.html;14;kukiz
2015-05-03;http://natemat.pl/;Komorowski traci, Kukiz już z dwucyfrowym wynikiem;1;http://natemat.pl/141275,zaskakujacy-sondaz-prezydencki-komorowski-traci-kukiz-juz-z-dwucyfrowym-wynikiem;24;kukiz
2015-05-03;http://natemat.pl/;Nowy spot Kukiza to plagiat;1;http://natemat.pl/141049,spot-pawla-kukiza-plagiatem-ludzaco-przypomina-polski-teledysk-wydawca-podejmie-kroki-prawne;24;kukiz
2015-05-03;http://natemat.pl/;Kogo Kukiz poprze w drugiej turze? Jego wyborcy zdecydują... w głosowaniu na Facebooku;1;http://natemat.pl/141317,wyborcy-kukiza-w-internetowym-glosowaniu-zdecyduja-komu-przekazac-poparcie-przed-druga-tura-namiastka-referendum;24;kukiz
2015-05-03;http://wyborcza.pl/0,0.html?piano_d=1;Duda, Jarubas, Ogórek... Mogli się pokusić chociaż o II ligę;3;http://wyborcza.pl/1,143644,17848211,Uspiona_demokracja.html;19;jarubas
2015-05-03;http://natemat.pl/;Wygrana Jarubasa to dodatkowe 2 tys. zł w portfelu? Sprawdzamy zakłady bukmacherskie;3;http://natemat.pl/141405,wygrana-jarubasa-lub-palikota-to-dodatkowe-2-tys-zl-w-portfelu-sprawdzamy-zaklady-bukmacherskie;24;jarubas
2015-05-03;http://natemat.pl/;Wygrana Jarubasa to dodatkowe 2 tys. zł w portfelu? Sprawdzamy zakłady bukmacherskie;2;http://natemat.pl/141405,wygrana-jarubasa-lub-palikota-to-dodatkowe-2-tys-zl-w-portfelu-sprawdzamy-zaklady-bukmacherskie;24;jarubas
2015-05-03;http://www.gazeta.pl;Podpiszę. Religia powinna być poza szkołami, poza budżetem  - Palikot odpowiada na Wasze pytania;3;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17845028,Twoj_Glos__Janusz_Palikot_odpowiada_na_Wasze_pytania.html;20;palikot
2015-05-03;http://natemat.pl/;Janusz Palikot ma nowy projekt konstytucji. Chce, by leniwi wyborcy tracili swoich posłów;3;http://natemat.pl/141367,janusz-palikot-ma-nowy-projekt-konstytucji-chce-by-leniwi-wyborcy-tracili-swoich-poslow;24;palikot
2015-05-03;http://natemat.pl/;Były poseł Palikota opisał kulisy partii.  Nagrywali kolegów i zanosili taśmy Palikotowi;2;http://natemat.pl/141311,byly-posel-ruchu-palikota-opisuje-kulisy-dzialania-partii-grupka-poslow-nagrywala-kolegow-i-zanosila-tasmy-palikotowi;24;palikot
2015-05-03;http://www.wprost.pl/;Palikot chce nowej konstytucji. Bez Senatu, liczba posłów zależna od liczby głosujących;2;http://www.wprost.pl/ar/505092/Palikot-chce-nowej-konstytucji-Bez-Senatu-liczba-poslow-zalezna-od-liczby-glosujacych/;12;palikot
2015-05-03;http://natemat.pl/;Były poseł Palikota opisał kulisy partii.  Nagrywali kolegów i zanosili taśmy Palikotowi;1;http://natemat.pl/141311,byly-posel-ruchu-palikota-opisuje-kulisy-dzialania-partii-grupka-poslow-nagrywala-kolegow-i-zanosila-tasmy-palikotowi;24;palikot
2015-05-03;http://natemat.pl/;Jezus mówi:  Głosujcie na Grzegorza Brauna, gdyż on jest wybrany przez samego Boga Ojca;1;http://natemat.pl/141279,jezus-chrystus-kazal-glosowac-na-grzegorza-brauna-on-spowoduje-uhonorowanie-mnie-na-krola-polski-a-ocalejecie-wy-i-swiat;24;braun
2015-05-04;http://natemat.pl/;Mastalerek wychodzi ze studia TVP.  Nazwijcie TVP Info Komorowski Info;4;http://natemat.pl/141415,mastalerek-wychodzi-ze-studia-tvp-nazwijcie-tvp-info-komorowski-info;42;komorowski
2015-05-04;http://www.wp.pl;Puste obietnice Bronisława Komorowskiego? Sprawdziliśmy, co prezydent zrobił przez 5 lat;4;http://www.money.pl/gospodarka/wiadomosci/artykul/obietnice-wyborcze-bronislawa-komorowskiego,52,0,1783348.html;30;komorowski
2015-05-04;http://www.wp.pl;Komorowski popełnił błąd? Niechcący wzmocnił największego rywala;4;http://wiadomosci.wp.pl/kat,1016499,title,Eksperci-o-debacie-kandydatow-na-prezydenta-jatki-nie-bedzie,wid,17507252,wiadomosc.html;30;komorowski
2015-05-04;http://www.wp.pl;Kukiz, Duda czy Komorowski. Jaką podjąć decyzję?;3;http://www.biztok.pl/gospodarka/zus-podatki-i-euro-czyli-gospodarka-oczami-kandydatow-na-prezydenta_s21095;21;komorowski
2015-05-04;http://www.wprost.pl/;Rzecznik PiS wyszedł ze studia TVP.  To farsa ,  Komorowski Info;3;http://www.wprost.pl/ar/505103/Rzecznik-PiS-wyszedl-ze-studia-TVP-To-farsa-Komorowski-Info/;28;komorowski
2015-05-04;http://wyborcza.pl/0,0.html?piano_d=1;Komorowski na święto 3 maja - o zgodzie i moskiewskim placu pancernym;3;http://wyborcza.pl/1,75478,17855095,Prezydent_Komorowski_na_swieto_3_maja___o_polskiej.html;19;komorowski
2015-05-04;http://natemat.pl/;Pierwszy taki wywiad Ogórek. Przyznaje, że do tej pory była za grzeczna i atakuje Komorowskiego;3;http://natemat.pl/141437,magdalena-ogorek-przyznala-ze-byla-za-grzeczna-i-krytykuje-komorowskiego-calkowicie-zniszczyl-stosunki-polsko-rosyjskie;24;komorowski
2015-05-04;http://natemat.pl/;Mastalerek wychodzi ze studia TVP.  Nazwijcie stację Komorowski Info;3;http://natemat.pl/141415,mastalerek-wychodzi-ze-studia-tvp-nazwijcie-tvp-info-komorowski-info;24;komorowski
2015-05-04;http://natemat.pl/;Zgoda zbuduje tanie mieszkania na wynajem . Komorowski chce pomóc młodym Polakom;3;http://natemat.pl/141445,zgoda-zbuduje-tanie-mieszkania-na-wynajem-komorowski-chce-pomoc-mlodym-polakom;24;komorowski
2015-05-04;http://www.wp.pl;Puste obietnice Bronisława Komorowskiego? Sprawdziliśmy, co prezydent zrobił przez 5 lat;3;http://www.money.pl/gospodarka/wiadomosci/artykul/obietnice-wyborcze-bronislawa-komorowskiego,52,0,1783348.html;21;komorowski
2015-05-04;http://www.wprost.pl/;Duda: Jeżeli nie wygram w I turze, przed II spotkam się z Komorowskim;3;http://www.wprost.pl/ar/505194/Duda-Jezeli-nie-wygram-w-I-turze-przed-II-spotkam-sie-z-Komorowskim/;28;komorowski
2015-05-04;http://www.tvn24.pl/;Komorowski i Duda z najlepszymi kampaniami. Pozostali kandydaci niewidoczni? SondaÅ¼ dla FaktÃ³w TVN i TVN24;3;http://fakty.tvn24.pl/r/komorowski-i-duda-z-najlepszymi-kampaniami-pozostali-kandydaci-niewidoczni-sondaz-dla-faktow-tvn-i-tvn24,538490.html;38;komorowski
2015-05-04;http://www.wprost.pl/;Rzecznik PiS wyszedł ze studia TVP.  To farsa ,  Komorowski Info;2;http://www.wprost.pl/ar/505103/Rzecznik-PiS-wyszedl-ze-studia-TVP-To-farsa-Komorowski-Info/;12;komorowski
2015-05-04;http://www.wprost.pl/;Komorowski: Plac Czerwony zamieni się w Plac Pancerny;2;http://www.wprost.pl/ar/505091/Komorowski-Plac-Czerwony-zamieni-sie-w-Plac-Pancerny/;12;komorowski
2015-05-04;http://www.onet.pl/;Zyskuje Paweł Kukiz, traci Bronisław Komorowski. Dlaczego?;2;http://wiadomosci.onet.pl/kraj/sondaz-dlaczego-zyskuje-kukiz-a-traci-komorowski/87e6p6;12;komorowski
2015-05-04;http://www.newsweek.pl/;Komorowski wciąż traci, Kukiz na fali. Co wynika z sondaży?;2;http://polska.newsweek.pl/poparcie-dla-kandydatow-co-wynika-z-sondazy-prezydenckich-,artykuly,362398,1.html;21;komorowski
2015-05-04;http://wyborcza.pl/0,0.html?piano_d=1;Prezydent Komorowski na święto 3 maja - o polskiej zgodzie i moskiewskim placu pancernym;2;http://wyborcza.pl/1,75478,17855095,Prezydent_Komorowski_na_swieto_3_maja___o_polskiej.html;20;komorowski
2015-05-04;http://www.wprost.pl/;Komorowski: Nie zmuszajcie mnie do uczestniczenia w płytkich awanturach;2;http://www.wprost.pl/ar/505151/Komorowski-Nie-zmuszajcie-mnie-do-uczestniczenia-w-plytkich-awanturach/;12;komorowski
2015-05-04;http://www.onet.pl/;Prezydent Komorowski chwali się swoim sukcesem;2;http://wiadomosci.onet.pl/kraj/komorowski-w-drugiej-kadencji-rozbuduje-to-co-robilem-w-pierwszej/twcqh9;12;komorowski
2015-05-04;http://natemat.pl/;Mastalerek wychodzi ze studia TVP.  Nazwijcie stację Komorowski Info;2;http://natemat.pl/141415,mastalerek-wychodzi-ze-studia-tvp-nazwijcie-tvp-info-komorowski-info;24;komorowski
2015-05-04;http://www.dziennik.pl;Dlaczego poparcie dla prezydenta spada? Komorowski ma teorię;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/489449,poparcie-dla-prezydenta-spada-bronislaw-komorowski-musze-sie-podzielic-z-innymi.html;22;komorowski
2015-05-04;http://natemat.pl/;Zgoda zbuduje tanie mieszkania na wynajem . Komorowski chce pomóc młodym Polakom;2;http://natemat.pl/141445,zgoda-zbuduje-tanie-mieszkania-na-wynajem-komorowski-chce-pomoc-mlodym-polakom;24;komorowski
2015-05-04;http://natemat.pl/;Pierwszy taki wywiad Ogórek. Przyznaje, że do tej pory była za grzeczna i atakuje Komorowskiego;2;http://natemat.pl/141437,magdalena-ogorek-przyznala-ze-byla-za-grzeczna-i-krytykuje-komorowskiego-calkowicie-zniszczyl-stosunki-polsko-rosyjskie;24;komorowski
2015-05-04;http://www.wprost.pl/;Duda: Jeżeli nie wygram w I turze, przed II spotkam się z Komorowskim;2;http://www.wprost.pl/ar/505194/Duda-Jezeli-nie-wygram-w-I-turze-przed-II-spotkam-sie-z-Komorowskim/;12;komorowski
2015-05-04;http://www.wprost.pl/;Kaczyński: Poparcie Kukiza byłoby cenne. Kukiz: Będę namawiał, by nie głosowano na Komorowskiego;2;http://www.wprost.pl/ar/505181/Kaczynski-Poparcie-Kukiza-byloby-cenne-Kukiz-Bede-namawial-by-nie-glosowano-na-Komorowskiego/;12;komorowski
2015-05-04;http://wyborcza.pl/0,0.html?piano_d=1;PiS skarży się na faworyzowanie Komorowskiego w TVP;2;http://wyborcza.pl/1,75478,17860523,PiS_skarzy_sie_na_faworyzowanie_Komorowskiego_w_TVP.html;20;komorowski
2015-05-04;http://www.gazeta.pl;Ważna deklaracja Komorowskiego.  Jesli będzie II tura...;1;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17852139,Wybory_prezydenckie_2015__Komorowski__W_przypadku.html;14;komorowski
2015-05-04;http://www.dziennik.pl;Komorowski: Polska ma szansę na kolejne 400 miliardów z UE;1;http://wiadomosci.dziennik.pl/polityka/artykuly/489327,prezydent-polska-ma-szanse-na-kolejne-400-miliardow-z-ue.html;12;komorowski
