"id";"name";"likes";"picture";"date"
499646073441042;"Jacek Wilk";21281;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-04-27"
415099301976549;"Jacek Wilk na prezydenta";435;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-04-27"
335606443297037;"Jacek Wilk lubi to.";77;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-04-27"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";581;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-04-27"
499646073441042;"Jacek Wilk";21320;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-04-28"
415099301976549;"Jacek Wilk na prezydenta";439;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-04-28"
335606443297037;"Jacek Wilk lubi to.";79;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-04-28"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";581;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-04-28"
499646073441042;"Jacek Wilk";21387;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-04-29"
415099301976549;"Jacek Wilk na prezydenta";443;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-04-29"
335606443297037;"Jacek Wilk lubi to.";79;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-04-29"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";585;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-04-29"
499646073441042;"Jacek Wilk";21546;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-05-02"
415099301976549;"Jacek Wilk na prezydenta";449;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-05-02"
335606443297037;"Jacek Wilk lubi to.";80;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-05-02"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";590;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-05-02"
499646073441042;"Jacek Wilk";21590;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-05-03"
415099301976549;"Jacek Wilk na prezydenta";453;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-05-03"
335606443297037;"Jacek Wilk lubi to.";80;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-05-03"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";590;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-05-03"
499646073441042;"Jacek Wilk";21635;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-05-04"
415099301976549;"Jacek Wilk na prezydenta";452;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-05-04"
335606443297037;"Jacek Wilk lubi to.";81;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-05-04"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";591;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-05-04"
499646073441042;"Jacek Wilk";21676;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-05-05"
415099301976549;"Jacek Wilk na prezydenta";452;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-05-05"
335606443297037;"Jacek Wilk lubi to.";82;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-05-05"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";595;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-05-05"
499646073441042;"Jacek Wilk";22588;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-05-06"
415099301976549;"Jacek Wilk na prezydenta";488;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-05-06"
335606443297037;"Jacek Wilk lubi to.";85;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-05-06"
