"id";"name";"likes";"picture";"date"
769615856461529;"Marian Kowalski Prezydentem Polski";896;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=f402e99d645581c4c9ee70c26e48bd2c&oe=55AE36E2&__gda__=1440705899_a0ade082da313dab8f0f02b9f63db3e8";"2015-04-15"
1596608107219296;"Marian Kowalski Na Prezydenta RP";36;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-16"
1522364481362800;"Marian Kowalski - Mój Prezydent";6504;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpa1/v/t1.0-1/c1.0.200.200/p200x200/11072537_1567247346874513_4800256683555480288_n.jpg?oh=e8b6397d63c0159a06317c6260526f4e&oe=55D93B93&__gda__=1437269972_53de971d093216bfe13b4dcfee1a30cf";"2015-04-16"
769615856461529;"Marian Kowalski Prezydentem Polski";899;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=f402e99d645581c4c9ee70c26e48bd2c&oe=55AE36E2&__gda__=1440705899_a0ade082da313dab8f0f02b9f63db3e8";"2015-04-16"
1596608107219296;"Marian Kowalski Na Prezydenta RP";36;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-17"
1522364481362800;"Marian Kowalski - Mój Prezydent";6520;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpa1/v/t1.0-1/c1.0.200.200/p200x200/11072537_1567247346874513_4800256683555480288_n.jpg?oh=e8b6397d63c0159a06317c6260526f4e&oe=55D93B93&__gda__=1437269972_53de971d093216bfe13b4dcfee1a30cf";"2015-04-17"
769615856461529;"Marian Kowalski Prezydentem Polski";901;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-04-17"
1596608107219296;"Marian Kowalski Na Prezydenta RP";43;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-23"
1522364481362800;"Marian Kowalski - Mój Prezydent";6637;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-04-23"
769615856461529;"Marian Kowalski Prezydentem Polski";909;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-04-23"
